position,title,result_id,link,snippet,publication_info_summary,publication_info_authors_0_name,publication_info_authors_0_link,publication_info_authors_0_serpapi_scholar_link,publication_info_authors_0_author_id,publication_info_authors_1_name,publication_info_authors_1_link,publication_info_authors_1_serpapi_scholar_link,publication_info_authors_1_author_id,publication_info_authors_2_name,publication_info_authors_2_link,publication_info_authors_2_serpapi_scholar_link,publication_info_authors_2_author_id,resources_0_title,resources_0_file_format,resources_0_link,inline_links_serpapi_cite_link,inline_links_cited_by_total,inline_links_cited_by_link,inline_links_cited_by_cites_id,inline_links_cited_by_serpapi_scholar_link,inline_links_related_pages_link,inline_links_serpapi_related_pages_link,inline_links_versions_total,inline_links_versions_link,inline_links_versions_cluster_id,inline_links_versions_serpapi_scholar_link,inline_links_cached_page_link,publication_info_authors_3_name,publication_info_authors_3_link,publication_info_authors_3_serpapi_scholar_link,publication_info_authors_3_author_id,type,publication_info_authors_4_name,publication_info_authors_4_link,publication_info_authors_4_serpapi_scholar_link,publication_info_authors_4_author_id,inline_links_html_version,resources_1_title,resources_1_link,publication_info_authors_5_name,publication_info_authors_5_link,publication_info_authors_5_serpapi_scholar_link,publication_info_authors_5_author_id,publication_info_authors_6_name,publication_info_authors_6_link,publication_info_authors_6_serpapi_scholar_link,publication_info_authors_6_author_id
17,Deep reinforcement learning-based music recommendation with knowledge graph using acoustic features,JCB5GuwaCrIJ,https://www.jstage.jst.go.jp/article/mta/10/1/10_8/_article/-char/ja/,"… In this way, we apply a reinforcement learning algorithm to fit the task of music … dense knowledge graph by making recommendations using the optimized path on the knowledge graph. …","K Sakurai, R Togo, T Ogawa… - ITE Transactions on Media …, 2022 - jstage.jst.go.jp",K Sakurai,https://scholar.google.com/citations?user=ge3He7oAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=ge3He7oAAAAJ&engine=google_scholar_author&hl=en,ge3He7oAAAAJ,R Togo,https://scholar.google.com/citations?user=HNaVCtUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=HNaVCtUAAAAJ&engine=google_scholar_author&hl=en,HNaVCtUAAAAJ,T Ogawa,https://scholar.google.com/citations?user=vPixFIsAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=vPixFIsAAAAJ&engine=google_scholar_author&hl=en,vPixFIsAAAAJ,jst.go.jp,PDF,https://www.jstage.jst.go.jp/article/mta/10/1/10_8/_pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=JCB5GuwaCrIJ,9.0,"https://scholar.google.com/scholar?cites=12829096089877028900&as_sdt=5,33&sciodt=0,33&hl=en&num=20",12829096089877028900,https://serpapi.com/search.json?as_sdt=5%2C33&cites=12829096089877028900&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:JCB5GuwaCrIJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3AJCB5GuwaCrIJ%3Ascholar.google.com%2F&start=60,5.0,"https://scholar.google.com/scholar?cluster=12829096089877028900&hl=en&num=20&as_sdt=0,33",12829096089877028900,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=12829096089877028900&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
18,Deep reinforcement learning for greenhouse climate control,Rk7zS-iuvn4J,https://ieeexplore.ieee.org/abstract/document/9194467/,"… To solve these challenges, we propose a Deep Reinforcement learning based climate control method, which can model future reward explicitly. We further consider the fruit weight and …","L Wang, X He, D Luo - … Conference on Knowledge Graph …, 2020 - ieeexplore.ieee.org",L Wang,https://scholar.google.com/citations?user=hqlU92YAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=hqlU92YAAAAJ&engine=google_scholar_author&hl=en,hqlU92YAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=Rk7zS-iuvn4J,23.0,"https://scholar.google.com/scholar?cites=9132929407083826758&as_sdt=5,33&sciodt=0,33&hl=en&num=20",9132929407083826758,https://serpapi.com/search.json?as_sdt=5%2C33&cites=9132929407083826758&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:Rk7zS-iuvn4J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3ARk7zS-iuvn4J%3Ascholar.google.com%2F&start=60,3.0,"https://scholar.google.com/scholar?cluster=9132929407083826758&hl=en&num=20&as_sdt=0,33",9132929407083826758,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=9132929407083826758&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
19,3DCNN-DQN-RNN: A deep reinforcement learning framework for semantic parsing of large-scale 3D point clouds,x9nKGHj2TOwJ,http://openaccess.thecvf.com/content_iccv_2017/html/Liu_3DCNN-DQN-RNN_A_Deep_ICCV_2017_paper.html,"… (i) We propose a novel deep reinforcement learning model to precisely parse large-scale 3D point clouds. Most of the parameters in the 3DCNN-DQN-RNN are learned, and thus the …","F Liu, S Li, L Zhang, C Zhou, R Ye… - Proceedings of the …, 2017 - openaccess.thecvf.com",F Liu,https://scholar.google.com/citations?user=d19PiS0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=d19PiS0AAAAJ&engine=google_scholar_author&hl=en,d19PiS0AAAAJ,S Li,https://scholar.google.com/citations?user=omssCtIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=omssCtIAAAAJ&engine=google_scholar_author&hl=en,omssCtIAAAAJ,L Zhang,https://scholar.google.com/citations?user=UtZDhwgAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=UtZDhwgAAAAJ&engine=google_scholar_author&hl=en,UtZDhwgAAAAJ,thecvf.com,PDF,https://openaccess.thecvf.com/content_ICCV_2017/papers/Liu_3DCNN-DQN-RNN_A_Deep_ICCV_2017_paper.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=x9nKGHj2TOwJ,143.0,"https://scholar.google.com/scholar?cites=17027255286853458375&as_sdt=5,33&sciodt=0,33&hl=en&num=20",17027255286853458375,https://serpapi.com/search.json?as_sdt=5%2C33&cites=17027255286853458375&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:x9nKGHj2TOwJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",https://serpapi.com/search.json?as_sdt=0%2C33&engine=google_scholar&hl=en&num=20&q=related%3Ax9nKGHj2TOwJ%3Ascholar.google.com%2F&start=60,12.0,"https://scholar.google.com/scholar?cluster=17027255286853458375&hl=en&num=20&as_sdt=0,33",17027255286853458375,https://serpapi.com/search.json?as_sdt=0%2C33&cluster=17027255286853458375&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:x9nKGHj2TOwJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,33",R Ye,https://scholar.google.com/citations?user=xeRGQ5AAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=xeRGQ5AAAAAJ&engine=google_scholar_author&hl=en,xeRGQ5AAAAAJ,,,,,,,,,,,,,,,,
0,Asymmetric DQN for partially observable reinforcement learning,wGJViHCPWJ8J,https://proceedings.mlr.press/v180/baisero22a.html,"… environments allows reinforcement learning methods to exploit … in asymmetric reinforcement learning is often heuristic in … in Asymmetric DQN, a model-free deep reinforcement learning …","A Baisero, B Daley, C Amato - Uncertainty in Artificial …, 2022 - proceedings.mlr.press",A Baisero,https://scholar.google.com/citations?user=RHYFcckAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=RHYFcckAAAAJ&engine=google_scholar_author&hl=en,RHYFcckAAAAJ,B Daley,https://scholar.google.com/citations?user=PP2_bZ8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=PP2_bZ8AAAAJ&engine=google_scholar_author&hl=en,PP2_bZ8AAAAJ,C Amato,https://scholar.google.com/citations?user=-8-sD-sAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=-8-sD-sAAAAJ&engine=google_scholar_author&hl=en,-8-sD-sAAAAJ,mlr.press,PDF,https://proceedings.mlr.press/v180/baisero22a/baisero22a.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=wGJViHCPWJ8J,8.0,"https://scholar.google.com/scholar?cites=11482084963467485888&as_sdt=80005&sciodt=0,11&hl=en&num=20",11482084963467485888,https://serpapi.com/search.json?as_sdt=80005&cites=11482084963467485888&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:wGJViHCPWJ8J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3AwGJViHCPWJ8J%3Ascholar.google.com%2F&start=80,4.0,"https://scholar.google.com/scholar?cluster=11482084963467485888&hl=en&num=20&as_sdt=0,11",11482084963467485888,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=11482084963467485888&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:wGJViHCPWJ8J:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",,,,,,,,,,,,,,,,,,,,
1,Poisoning attacks against knowledge graph-based recommendation systems using deep reinforcement learning,z4iFrrLAumUJ,https://link.springer.com/article/10.1007/s00521-021-06573-8,… We formulated the process into a deep reinforcement learning method. Conducting experiments on the movie and the fund data sets enabled us to systematically analyze our poisoning …,"ZW Wu, CT Chen, SH Huang - Neural Computing and Applications, 2022 - Springer",CT Chen,https://scholar.google.com/citations?user=7queDSUAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=7queDSUAAAAJ&engine=google_scholar_author&hl=en,7queDSUAAAAJ,SH Huang,https://scholar.google.com/citations?user=myXriUkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=myXriUkAAAAJ&engine=google_scholar_author&hl=en,myXriUkAAAAJ,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=z4iFrrLAumUJ,20.0,"https://scholar.google.com/scholar?cites=7330383217163602127&as_sdt=80005&sciodt=0,11&hl=en&num=20",7330383217163602127,https://serpapi.com/search.json?as_sdt=80005&cites=7330383217163602127&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:z4iFrrLAumUJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3Az4iFrrLAumUJ%3Ascholar.google.com%2F&start=80,5.0,"https://scholar.google.com/scholar?cluster=7330383217163602127&hl=en&num=20&as_sdt=0,11",7330383217163602127,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=7330383217163602127&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
2,An edge server placement method based on reinforcement learning,kq7g18NUVFgJ,https://www.mdpi.com/1099-4300/24/3/317,"… Different from the above methods, this paper proposes a novel edge server placement algorithm based on deep reinforcement learning, dubbed DQN-ESPA. First, the ESPP is modeled …","F Luo, S Zheng, W Ding, J Fuentes, Y Li - Entropy, 2022 - mdpi.com",J Fuentes,https://scholar.google.com/citations?user=jb2Ciy4AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=jb2Ciy4AAAAJ&engine=google_scholar_author&hl=en,jb2Ciy4AAAAJ,,,,,,,,,mdpi.com,PDF,https://www.mdpi.com/1099-4300/24/3/317/pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=kq7g18NUVFgJ,15.0,"https://scholar.google.com/scholar?cites=6364805373498535570&as_sdt=80005&sciodt=0,11&hl=en&num=20",6364805373498535570,https://serpapi.com/search.json?as_sdt=80005&cites=6364805373498535570&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:kq7g18NUVFgJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3Akq7g18NUVFgJ%3Ascholar.google.com%2F&start=80,8.0,"https://scholar.google.com/scholar?cluster=6364805373498535570&hl=en&num=20&as_sdt=0,11",6364805373498535570,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=6364805373498535570&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:kq7g18NUVFgJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",,,,,,,,,,,,,,,,,,,,
3,Deep-reinforcement-learning-based autonomous voltage control for power grid operations,DDqOvUTu6UEJ,https://ieeexplore.ieee.org/abstract/document/8834806/,"… summarizing the applications of reinforcement learning (RL) methods in power … DQN and DDPG methods have their own advantages and drawbacks. In general, the formulation of DQN …","J Duan, D Shi, R Diao, H Li, Z Wang… - … on Power Systems, 2019 - ieeexplore.ieee.org",J Duan,https://scholar.google.com/citations?user=mzb_rjwAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mzb_rjwAAAAJ&engine=google_scholar_author&hl=en,mzb_rjwAAAAJ,D Shi,https://scholar.google.com/citations?user=3gfrp9EAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=3gfrp9EAAAAJ&engine=google_scholar_author&hl=en,3gfrp9EAAAAJ,R Diao,https://scholar.google.com/citations?user=t1jaia0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=t1jaia0AAAAJ&engine=google_scholar_author&hl=en,t1jaia0AAAAJ,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=DDqOvUTu6UEJ,332.0,"https://scholar.google.com/scholar?cites=4749589261044300300&as_sdt=80005&sciodt=0,11&hl=en&num=20",4749589261044300300,https://serpapi.com/search.json?as_sdt=80005&cites=4749589261044300300&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:DDqOvUTu6UEJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3ADDqOvUTu6UEJ%3Ascholar.google.com%2F&start=80,3.0,"https://scholar.google.com/scholar?cluster=4749589261044300300&hl=en&num=20&as_sdt=0,11",4749589261044300300,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=4749589261044300300&engine=google_scholar&hl=en&num=20,,,,,,,,,,,,,,,,,,,,,
4,Deep reinforcement learning for trading,_JA4tJsNm5QJ,https://arxiv.org/abs/1911.10107,"… We adopt Deep Reinforcement Learning algorithms to design trading strategies for continuous … We compare the above baseline models with our RL algorithms, DQN, PG and A2C. DQN …","Z Zhang, S Zohren, S Roberts - arXiv preprint arXiv:1911.10107, 2019 - arxiv.org",Z Zhang,https://scholar.google.com/citations?user=ros4PE0AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=ros4PE0AAAAJ&engine=google_scholar_author&hl=en,ros4PE0AAAAJ,S Zohren,https://scholar.google.com/citations?user=mtNQD-8AAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=mtNQD-8AAAAJ&engine=google_scholar_author&hl=en,mtNQD-8AAAAJ,S Roberts,https://scholar.google.com/citations?user=T1lNNLkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=T1lNNLkAAAAJ&engine=google_scholar_author&hl=en,T1lNNLkAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/1911.10107,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=_JA4tJsNm5QJ,216.0,"https://scholar.google.com/scholar?cites=10708167501398184188&as_sdt=80005&sciodt=0,11&hl=en&num=20",10708167501398184188,https://serpapi.com/search.json?as_sdt=80005&cites=10708167501398184188&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:_JA4tJsNm5QJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3A_JA4tJsNm5QJ%3Ascholar.google.com%2F&start=80,14.0,"https://scholar.google.com/scholar?cluster=10708167501398184188&hl=en&num=20&as_sdt=0,11",10708167501398184188,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=10708167501398184188&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:_JA4tJsNm5QJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",,,,,,,,,,,,,,,,,,,,
5,Reinforcement learning,brb2thL4_G0J,https://link.springer.com/content/pdf/10.1007/978-1-4842-7915-1_14?pdf=chapter%20toc,"… In this chapter, we will introduce the mainstream algorithms in reinforcement learning, including the DQN algorithm for achieving human-like level in games such as Space Invaders, …","D Silver - University Lecture, University College London, 2015 - Springer",D Silver,https://scholar.google.com/citations?user=-8DNE4UAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=-8DNE4UAAAAJ&engine=google_scholar_author&hl=en,-8DNE4UAAAAJ,,,,,,,,,,,,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=brb2thL4_G0J,17.0,"https://scholar.google.com/scholar?cites=7925482203527951982&as_sdt=80005&sciodt=0,11&hl=en&num=20",7925482203527951982,https://serpapi.com/search.json?as_sdt=80005&cites=7925482203527951982&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:brb2thL4_G0J:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3Abrb2thL4_G0J%3Ascholar.google.com%2F&start=80,,,,,,,,,,,,,,,,,,,,,,,,,
6,Deep reinforcement learning with pomdps,hLuQbbHAQBQJ,https://cs229.stanford.edu/proj2015/363_report.pdf,… a reinforcement learning approach for POMDPs that maps an action-observation history to an optimal action using a DQN. … against the DQN approach to reinforcement learning with …,"M Egorov - Tech. Rep.(Technical Report, Stanford University …, 2015 - cs229.stanford.edu",M Egorov,https://scholar.google.com/citations?user=fJn4gFIAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=fJn4gFIAAAAJ&engine=google_scholar_author&hl=en,fJn4gFIAAAAJ,,,,,,,,,stanford.edu,PDF,https://cs229.stanford.edu/proj2015/363_report.pdf,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=hLuQbbHAQBQJ,32.0,"https://scholar.google.com/scholar?cites=1459378147547986820&as_sdt=80005&sciodt=0,11&hl=en&num=20",1459378147547986820,https://serpapi.com/search.json?as_sdt=80005&cites=1459378147547986820&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:hLuQbbHAQBQJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3AhLuQbbHAQBQJ%3Ascholar.google.com%2F&start=80,,,,,"https://scholar.googleusercontent.com/scholar?q=cache:hLuQbbHAQBQJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",,,,,Pdf,,,,,,,,,,,,,,,
7,Accelerated methods for deep reinforcement learning,ardMq5_EkYwJ,https://arxiv.org/abs/1803.02811,"… DQN: We experimented with batch … DQN to learn well using up to 4 GPU learners, each using batch size 512. Categorical DQN: We found Categorical DQN to scale further than DQN. …","A Stooke, P Abbeel - arXiv preprint arXiv:1803.02811, 2018 - arxiv.org",A Stooke,https://scholar.google.com/citations?user=whdanWAAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=whdanWAAAAAJ&engine=google_scholar_author&hl=en,whdanWAAAAAJ,P Abbeel,https://scholar.google.com/citations?user=vtwH6GkAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=vtwH6GkAAAAJ&engine=google_scholar_author&hl=en,vtwH6GkAAAAJ,,,,,arxiv.org,PDF,https://arxiv.org/pdf/1803.02811,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=ardMq5_EkYwJ,138.0,"https://scholar.google.com/scholar?cites=10129093226985731946&as_sdt=80005&sciodt=0,11&hl=en&num=20",10129093226985731946,https://serpapi.com/search.json?as_sdt=80005&cites=10129093226985731946&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:ardMq5_EkYwJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3AardMq5_EkYwJ%3Ascholar.google.com%2F&start=80,2.0,"https://scholar.google.com/scholar?cluster=10129093226985731946&hl=en&num=20&as_sdt=0,11",10129093226985731946,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=10129093226985731946&engine=google_scholar&hl=en&num=20,"https://scholar.googleusercontent.com/scholar?q=cache:ardMq5_EkYwJ:scholar.google.com/+%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",,,,,,,,,,,,,,,,,,,,
8,Towards robust knowledge graph embedding via multi-task reinforcement learning,3xJDkD4TJ3kJ,https://ieeexplore.ieee.org/abstract/document/9615000/,"… However, most existing knowledge graph … task reinforcement learning framework, which can greatly alleviate the noisy data problem. In our framework, we exploit reinforcement learning …","Z Zhang, F Zhuang, H Zhu, C Li… - … on Knowledge and …, 2021 - ieeexplore.ieee.org",Z Zhang,https://scholar.google.com/citations?user=i8a07CgAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=i8a07CgAAAAJ&engine=google_scholar_author&hl=en,i8a07CgAAAAJ,F Zhuang,https://scholar.google.com/citations?user=klJBYrAAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=klJBYrAAAAAJ&engine=google_scholar_author&hl=en,klJBYrAAAAAJ,H Zhu,https://scholar.google.com/citations?user=55MQBzYAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=55MQBzYAAAAJ&engine=google_scholar_author&hl=en,55MQBzYAAAAJ,arxiv.org,PDF,https://arxiv.org/pdf/2111.06103,https://serpapi.com/search.json?engine=google_scholar_cite&hl=en&q=3xJDkD4TJ3kJ,6.0,"https://scholar.google.com/scholar?cites=8729967562110210783&as_sdt=80005&sciodt=0,11&hl=en&num=20",8729967562110210783,https://serpapi.com/search.json?as_sdt=80005&cites=8729967562110210783&engine=google_scholar&hl=en&num=20,"https://scholar.google.com/scholar?q=related:3xJDkD4TJ3kJ:scholar.google.com/&scioq=%22reinforcement+learning%22+AND+(%22aixi%22+OR+%22dqn%22+OR+%22induction%22+OR+%22solomonoff%22+OR+%22kolmogorov%22+OR+%22knowledge+graph%22)&hl=en&num=20&as_sdt=0,11",https://serpapi.com/search.json?as_sdt=0%2C11&engine=google_scholar&hl=en&num=20&q=related%3A3xJDkD4TJ3kJ%3Ascholar.google.com%2F&start=80,7.0,"https://scholar.google.com/scholar?cluster=8729967562110210783&hl=en&num=20&as_sdt=0,11",8729967562110210783,https://serpapi.com/search.json?as_sdt=0%2C11&cluster=8729967562110210783&engine=google_scholar&hl=en&num=20,,C Li,https://scholar.google.com/citations?user=gF8h0HMAAAAJ&hl=en&num=20&oi=sra,https://serpapi.com/search.json?author_id=gF8h0HMAAAAJ&engine=google_scholar_author&hl=en,gF8h0HMAAAAJ,,,,,,,,,,,,,,,,
